industry_type,primary_hotspot_key,production_volume_units,grid_electricity_kwh,renewable_electricity_kwh,renewable_energy_ratio,fossil_fuel_burn_mj,raw_material_kg,virgin_material_percentage,waste_generated_kg,waste_landfill_percentage,transport_tkm,primary_hotspot_share_pct,scope1_share_pct,scope2_share_pct,scope3_share_pct,target_intervention_category
metal_engineering,raw_materials,1434233.4,551033.7,83671.7,0.1318,337512.3,624135.7,73.55,50945.7,76.6,39960.0,36.2,26.13,20.38,53.49,Recycled Materials
metal_engineering,electricity,501642.2,1009769.7,233043.7,0.1875,493741.9,238114.9,61.7,35066.3,59.27,46996.6,36.95,22.74,46.46,30.8,Energy Optimization
chemical,electricity,556366.6,779782.2,46503.2,0.0563,1115825.2,248766.6,84.43,55846.1,57.39,26053.7,47.28,37.44,28.79,33.77,Process Changes
chemical,diesel,426124.3,436246.3,18559.4,0.0408,1439020.0,231730.2,71.94,33186.5,62.5,191652.0,35.93,55.16,16.91,27.93,Transportation Optimization
general,electricity,720880.8,895516.9,280676.4,0.2386,979434.2,193774.3,71.44,19546.2,66.02,42543.6,39.16,29.32,54.29,16.39,Energy Optimization
metal_engineering,electricity,445608.4,1856942.9,55601.7,0.0291,176829.6,75910.7,80.51,20736.9,61.91,15557.2,45.77,32.4,62.94,4.66,Renewable Energy Substitution
general,coal,1467235.6,1195198.2,111531.0,0.0854,1020993.8,531846.9,63.9,28515.7,69.24,30433.2,47.58,40.43,25.66,33.91,Process Changes
textile,raw_materials,1181498.2,337278.9,30007.4,0.0817,151413.0,445099.2,98.02,52324.8,69.0,54858.4,55.68,12.8,28.39,58.81,Alternative Materials
textile,raw_materials,1172274.8,428479.7,89074.5,0.1721,91835.1,349222.3,84.96,78732.9,87.95,57322.6,26.85,21.87,22.89,55.24,Material Reuse
general,waste,1006140.3,846858.4,91117.9,0.0971,134445.7,342247.2,70.61,67839.2,49.82,39305.7,29.37,26.0,25.01,48.99,Recycling Loops
metal_engineering,raw_materials,1830458.2,478374.5,43810.0,0.0839,339617.8,655371.7,84.27,39707.1,60.45,53775.5,37.02,25.14,30.6,44.26,Recycled Materials
general,waste,1808189.5,591376.2,65391.1,0.0996,104007.1,603043.1,80.07,52557.4,67.19,30646.2,35.0,18.81,37.9,43.29,Recycling Loops
metal_engineering,raw_materials,2339949.1,702607.8,134553.6,0.1607,245193.1,821531.7,85.96,31192.5,72.23,51023.3,32.94,29.42,30.19,40.39,Recycled Materials
textile,waste,857919.9,283084.4,45514.1,0.1385,144748.8,356202.9,72.86,171864.3,93.17,34687.2,45.22,21.18,27.11,51.71,Waste-to-Value
chemical,waste,2125244.1,475195.0,86433.9,0.1539,433481.3,597276.1,61.0,123138.9,85.82,24435.5,47.5,27.39,30.97,41.64,Waste-to-Value
chemical,coal,232170.8,1233762.0,123461.3,0.091,748745.0,60629.9,56.71,18032.1,49.88,33468.0,46.1,58.53,16.82,24.65,Renewable Energy Substitution
general,coal,1234850.7,755684.5,146227.5,0.1621,1313803.8,365257.4,62.18,61673.7,58.67,34533.4,43.85,48.48,29.21,22.31,Process Changes
general,raw_materials,601845.9,533729.9,66188.3,0.1103,243922.2,310427.2,77.16,37578.3,85.97,39886.8,33.7,19.39,25.91,54.7,Material Reuse
food_processing,coal,716994.6,1063934.4,163898.4,0.1335,705517.8,397865.7,82.93,40867.9,48.11,38312.5,38.27,46.55,33.77,19.68,Process Changes
general,electricity,245273.8,991291.6,63669.4,0.0604,278173.1,53117.5,72.49,12209.5,40.23,15272.9,51.84,30.06,53.45,16.49,Renewable Energy Substitution
textile,coal,436661.1,1155412.9,32895.7,0.0277,1561927.6,209704.8,80.49,32416.5,55.52,28670.3,42.88,41.96,38.15,19.89,Process Changes
chemical,waste,1301613.1,276670.1,62867.0,0.1852,194756.8,699667.6,67.71,228054.3,90.55,25227.5,43.59,27.61,33.25,39.14,Waste-to-Value
chemical,waste,761845.1,591578.9,60149.6,0.0923,186487.1,413716.5,68.05,76018.7,83.66,40368.4,33.36,27.8,32.12,40.08,Material Reuse
textile,raw_materials,567692.2,656994.3,68526.0,0.0945,373471.5,260288.7,76.79,40392.4,72.36,17812.6,28.09,20.0,30.6,49.4,Recycling Loops
food_processing,transport,370988.6,472813.1,60016.7,0.1126,897175.3,155499.9,56.91,16589.1,46.91,241456.5,35.01,44.68,19.38,35.94,Transportation Optimization
metal_engineering,waste,1503526.7,683788.4,39045.7,0.054,213844.5,451685.8,64.69,80340.4,61.04,23184.4,43.18,27.61,29.85,42.54,Recycling Loops
metal_engineering,raw_materials,784368.7,605930.0,75255.2,0.1105,383274.5,256866.6,84.34,60757.5,67.05,23474.2,29.15,27.87,29.63,42.5,Recycling Loops
food_processing,raw_materials,826139.8,573613.2,81308.1,0.1241,247385.0,438363.7,79.89,107670.8,87.85,90479.5,35.34,16.76,25.56,57.68,Material Reuse
chemical,electricity,770638.4,888404.9,63714.0,0.0669,1174357.2,401311.8,78.35,47939.3,74.08,27891.5,50.92,45.77,38.44,15.79,Process Changes
chemical,raw_materials,1322768.8,584416.5,113997.2,0.1632,223146.4,555439.1,75.46,50179.0,45.47,25925.8,34.73,26.15,33.71,40.14,Recycling Loops
chemical,natural_gas,1110707.4,1239411.5,147567.9,0.1064,1128688.3,294193.7,72.12,31843.5,63.53,26492.5,36.39,37.41,52.83,9.76,Energy Optimization
chemical,natural_gas,631440.8,1125208.3,250474.3,0.1821,1085309.9,200325.7,69.62,47361.0,62.99,18904.2,31.02,35.74,51.72,12.54,Energy Optimization
chemical,electricity,906964.8,617798.0,42130.5,0.0638,1222504.5,411521.9,62.37,34348.3,74.78,47137.1,46.06,39.26,26.58,34.16,Process Changes
chemical,waste,1470146.0,435001.8,52056.0,0.1069,419114.0,575464.2,61.6,195790.6,87.13,42026.0,37.82,23.61,27.51,48.88,Waste-to-Value
chemical,raw_materials,942033.4,705273.6,89400.1,0.1125,153203.9,353178.9,90.88,73378.1,87.21,54703.6,36.17,20.33,30.04,49.63,Recycled Materials
chemical,waste,773651.4,427388.9,49098.0,0.103,276961.6,240077.9,80.95,37978.3,90.99,61890.3,37.73,18.32,28.54,53.14,Material Reuse
textile,natural_gas,987253.0,1136136.5,166878.0,0.1281,453658.9,271472.1,68.39,37910.2,57.6,40457.4,36.15,25.75,42.27,31.98,Energy Optimization
metal_engineering,raw_materials,1371128.8,631419.7,119284.5,0.1589,448765.2,625038.0,77.6,69165.7,76.21,22774.8,43.32,28.62,25.94,45.44,Recycled Materials
chemical,waste,914819.5,438772.7,99925.2,0.1855,223004.6,283550.0,60.83,133286.2,95.78,22169.6,35.16,29.55,20.38,50.07,Waste-to-Value
general,raw_materials,570527.1,305088.9,80662.3,0.2091,236267.2,210156.4,77.17,66460.3,59.6,22523.0,29.68,21.11,28.48,50.41,Recycling Loops
general,raw_materials,574470.5,346130.6,139208.4,0.2868,120698.4,232556.8,81.96,67165.1,62.76,23225.1,34.61,18.93,30.15,50.92,Recycling Loops
chemical,waste,765848.6,738948.0,66269.9,0.0823,152657.0,432983.4,76.98,218122.9,85.55,32808.2,36.68,24.69,34.79,40.52,Waste-to-Value
food_processing,waste,1574079.4,743090.2,103006.7,0.1217,252243.1,563646.2,66.74,79032.2,83.11,27089.2,30.41,27.22,25.39,47.39,Waste-to-Value
textile,electricity,668731.2,1328649.9,176575.6,0.1173,1129618.0,179151.4,67.44,31136.9,65.86,38081.8,29.01,39.15,37.96,22.89,Energy Optimization
food_processing,electricity,337929.6,509953.6,111124.4,0.1789,685781.0,131450.9,61.07,30024.0,64.71,40034.9,42.63,20.19,54.33,25.48,Energy Optimization
chemical,natural_gas,886640.4,649042.2,121067.2,0.1572,338621.0,238284.9,79.05,24243.9,47.19,31645.0,42.56,31.04,35.94,33.02,Energy Optimization
textile,natural_gas,726351.4,791229.3,238854.6,0.2319,733316.6,224066.6,63.79,33672.8,52.95,33424.5,41.27,35.38,42.08,22.54,Energy Optimization
chemical,electricity,490501.8,2460124.8,126010.0,0.0487,147933.8,142853.4,52.67,26594.9,51.5,14249.8,53.06,10.08,57.05,32.87,Renewable Energy Substitution
textile,natural_gas,1330466.2,479949.5,162178.4,0.2526,834625.0,411757.3,72.19,36483.6,64.36,57900.9,30.91,53.08,36.98,9.94,Process Changes
metal_engineering,electricity,956149.7,2107026.2,176806.8,0.0774,82142.1,246980.8,71.28,25023.4,53.38,41453.5,46.83,17.14,48.67,34.19,Renewable Energy Substitution
general,coal,324407.8,1904555.4,112640.2,0.0558,1546704.6,56819.6,76.69,11000.3,55.94,15283.8,63.06,51.27,24.08,24.65,Renewable Energy Substitution
food_processing,electricity,965864.1,1048321.6,94155.2,0.0824,1271759.3,323840.9,70.44,54209.3,50.25,33543.4,34.93,42.18,29.61,28.21,Process Changes
textile,raw_materials,1859272.7,496702.3,61981.8,0.1109,276726.7,606249.2,84.06,98824.3,69.34,28130.1,30.58,22.87,33.33,43.8,Recycling Loops
general,raw_materials,2746528.0,724334.0,97663.7,0.1188,260180.9,898533.0,87.46,56576.5,62.56,35325.5,49.42,10.7,17.49,71.81,Alternative Materials
chemical,electricity,874085.2,1004363.0,162043.7,0.1389,1560560.4,279820.8,79.97,29479.1,61.37,27193.9,37.64,53.63,27.92,18.45,Process Changes
chemical,raw_materials,1046731.3,842315.4,49846.6,0.0559,325128.3,352460.5,64.39,77923.9,67.78,26621.2,37.83,29.93,30.99,39.08,Recycling Loops
textile,electricity,1565795.6,657690.1,132963.0,0.1682,737453.0,433756.3,83.38,45433.9,63.34,22757.3,49.02,40.71,37.3,21.99,Process Changes
textile,waste,779873.4,828146.5,106248.6,0.1137,336438.9,378935.7,68.41,61103.6,56.82,28795.7,39.9,18.86,39.23,41.91,Recycling Loops
textile,electricity,878024.7,1136001.8,382320.4,0.2518,486300.7,297588.6,76.62,35614.0,61.56,37708.9,28.99,24.36,54.23,21.41,Energy Optimization
chemical,raw_materials,1577835.9,757625.6,92379.2,0.1087,250064.4,551981.2,95.77,27481.7,59.71,37017.5,49.17,13.64,16.72,69.64,Alternative Materials
general,raw_materials,3462029.9,364496.4,30324.5,0.0768,79980.4,1104771.8,87.69,32934.9,56.8,34199.9,39.53,17.79,16.01,66.2,Alternative Materials
metal_engineering,natural_gas,675923.6,1152975.6,157427.6,0.1201,1428035.2,354913.9,79.74,28070.9,62.2,59353.8,36.4,50.89,34.81,14.3,Process Changes
textile,waste,1378841.2,667622.8,56073.7,0.0775,270821.1,670570.2,65.68,134028.9,88.95,37660.2,52.54,28.73,31.65,39.62,Waste-to-Value
general,electricity,382969.9,1776482.5,40960.6,0.0225,105175.9,59469.7,58.42,20363.3,69.16,22823.7,61.13,20.99,68.55,10.46,Renewable Energy Substitution
textile,raw_materials,1430648.3,331992.3,70947.0,0.1761,310612.6,449663.0,70.57,90917.6,52.79,38403.7,27.21,25.1,38.37,36.53,Recycling Loops
food_processing,electricity,1122897.6,1017050.9,91726.7,0.0827,702230.3,526564.5,73.31,58356.0,55.26,33411.5,51.68,45.44,27.81,26.75,Process Changes
general,raw_materials,1579467.8,525850.0,94893.0,0.1529,204055.4,482597.7,77.32,64564.3,91.21,64579.0,34.44,22.35,31.94,45.71,Material Reuse
textile,coal,347456.3,871471.7,26874.5,0.0299,1935152.3,112072.7,61.55,15687.7,68.24,19647.5,49.25,53.29,23.67,23.04,Renewable Energy Substitution
metal_engineering,raw_materials,1154711.5,664281.2,88309.0,0.1173,196119.6,311727.4,76.93,30315.5,65.31,54556.8,40.88,22.98,33.1,43.92,Recycled Materials
general,raw_materials,1610606.2,781437.6,159212.7,0.1693,154920.0,869051.4,77.23,61427.3,82.55,48418.1,50.91,19.69,32.88,47.43,Recycled Materials
food_processing,waste,947114.3,290695.2,26086.1,0.0823,249607.7,405168.8,84.71,149262.4,80.9,41736.9,42.28,23.99,21.44,54.57,Waste-to-Value
chemical,waste,1217556.0,338520.7,85230.1,0.2011,227453.5,626182.7,78.91,175997.5,83.38,21298.0,49.4,22.3,23.37,54.33,Waste-to-Value
textile,waste,1151565.9,560036.3,104484.0,0.1572,359841.7,537147.7,83.46,44850.8,40.43,31533.5,32.37,18.8,29.96,51.24,Recycling Loops
food_processing,transport,390410.1,419099.3,39867.3,0.0869,1268698.3,209965.3,55.88,16212.6,46.66,216227.5,55.56,57.82,10.82,31.36,Transportation Optimization
chemical,waste,850791.9,317926.9,48363.9,0.132,219378.2,238313.0,86.05,54926.4,92.4,41208.5,38.13,28.6,18.37,53.03,Material Reuse
general,electricity,281665.3,778727.0,179621.8,0.1874,610465.9,103056.9,79.17,44913.6,46.96,40192.6,33.91,39.9,41.05,19.05,Energy Optimization
chemical,natural_gas,1063687.0,1294950.9,442443.5,0.2547,954383.5,298428.9,73.02,22611.1,50.1,26359.7,28.12,33.63,40.37,26.0,Energy Optimization
chemical,electricity,701950.7,1933290.2,163385.4,0.0779,139492.0,226234.0,72.54,31391.2,49.71,10021.4,64.23,30.56,48.7,20.74,Renewable Energy Substitution
chemical,raw_materials,683289.8,380655.6,88538.4,0.1887,333228.4,267581.2,77.9,42129.2,75.01,59807.9,29.12,28.15,18.17,53.68,Material Reuse
general,raw_materials,1749872.1,231173.9,122216.2,0.3458,120477.3,532758.8,87.31,33208.6,72.7,40775.4,42.51,23.17,28.19,48.64,Alternative Materials
food_processing,coal,882118.5,993287.1,134013.9,0.1189,775884.5,251133.5,75.72,54297.7,71.29,54085.6,51.23,46.63,43.17,10.2,Process Changes
general,raw_materials,1338014.1,206812.2,80925.9,0.2812,69706.1,406936.1,86.65,45968.4,72.38,43334.8,59.17,15.62,19.29,65.09,Alternative Materials
general,waste,1923482.5,336901.6,95307.6,0.2205,327050.2,572695.7,64.26,120767.7,62.97,37046.4,36.68,23.13,38.79,38.08,Recycling Loops
chemical,raw_materials,3121787.7,671807.0,31623.4,0.045,196153.3,1091206.5,98.23,38696.1,68.4,26681.4,59.81,13.48,29.14,57.38,Alternative Materials
food_processing,transport,706097.8,324495.2,39054.0,0.1074,1564651.7,196146.9,63.75,28032.1,53.0,272439.6,49.2,45.26,17.56,37.18,Transportation Optimization
metal_engineering,electricity,696479.4,1175210.4,146012.7,0.1105,767687.7,166046.6,84.64,35320.3,54.36,56238.2,42.87,39.3,42.78,17.92,Process Changes
metal_engineering,waste,928276.9,320489.6,32898.2,0.0931,316519.9,343104.4,79.91,78856.0,55.85,27822.1,41.69,19.1,26.82,54.08,Recycling Loops
food_processing,natural_gas,662388.4,997746.8,206545.5,0.1715,593421.1,222017.5,62.62,40083.2,69.51,43159.6,42.62,27.19,41.5,31.31,Energy Optimization
chemical,transport,1042791.3,210028.4,37542.1,0.1516,1764122.1,334236.4,58.48,24098.5,52.13,202692.0,41.23,41.98,20.12,37.9,Transportation Optimization
textile,waste,838366.9,415454.3,76532.4,0.1556,435580.3,303008.7,76.37,68245.4,76.53,31554.8,32.62,15.34,22.57,62.09,Waste-to-Value
metal_engineering,natural_gas,1132337.7,647744.5,74567.6,0.1032,836382.8,503921.2,78.09,50137.5,68.96,30284.6,43.6,44.2,40.65,15.15,Process Changes
chemical,diesel,784819.7,173872.2,20089.3,0.1036,1267404.1,291734.5,56.34,28630.5,59.39,302356.5,36.39,53.78,11.25,34.97,Transportation Optimization
food_processing,diesel,741481.6,400027.8,49710.6,0.1105,1580280.7,243031.2,73.52,33254.2,61.97,268501.7,33.75,40.12,24.61,35.27,Transportation Optimization
chemical,raw_materials,657687.4,466378.9,85812.6,0.1554,53984.4,339705.4,75.57,72422.6,71.81,76066.1,35.06,26.48,24.71,48.81,Material Reuse
metal_engineering,raw_materials,3173508.7,791028.3,36020.8,0.0436,455965.4,894775.8,76.47,36567.5,82.96,28855.9,49.31,16.54,21.89,61.57,Recycled Materials
chemical,coal,360229.3,638280.0,172469.9,0.2127,666833.7,182787.5,70.79,57274.5,59.2,53171.5,46.05,39.19,43.98,16.83,Process Changes
textile,raw_materials,688564.3,713276.4,111475.5,0.1352,215960.8,388050.7,91.88,38938.9,55.2,37354.1,46.77,19.24,24.53,56.23,Alternative Materials
textile,electricity,1417553.3,1014350.0,157938.7,0.1347,1356781.9,402426.3,72.85,51891.7,56.73,53652.3,44.9,48.96,35.72,15.32,Process Changes
general,electricity,433127.7,1378216.3,467033.1,0.2531,825251.0,89370.0,79.38,39705.2,53.4,20150.5,30.44,23.35,35.91,40.74,Energy Optimization
general,transport,323632.6,295904.4,68841.2,0.1887,1158002.4,188684.3,73.25,31360.5,52.61,243596.0,33.53,48.24,10.67,41.09,Transportation Optimization
textile,waste,1004201.9,449271.9,41139.2,0.0839,234073.0,635808.4,69.08,240804.7,96.77,19347.0,34.43,27.94,25.89,46.17,Waste-to-Value
general,raw_materials,1654549.9,353918.0,105042.7,0.2289,119334.2,808797.2,91.5,58880.2,68.26,33980.3,40.51,12.27,18.38,69.35,Alternative Materials
textile,electricity,256108.1,827727.0,160571.0,0.1625,1107351.7,83766.9,73.98,48417.2,62.66,49786.9,39.69,20.69,51.54,27.77,Energy Optimization
metal_engineering,coal,1488283.4,460515.7,99424.6,0.1776,1588181.9,457840.1,84.05,55083.5,71.25,48261.2,46.73,45.46,43.48,11.06,Process Changes
metal_engineering,coal,826060.8,707100.0,100776.4,0.1247,1455735.8,315939.2,73.37,20908.8,49.76,45667.5,45.77,46.65,27.87,25.48,Process Changes
chemical,electricity,312733.1,2026563.3,218109.7,0.0972,130715.0,67630.9,52.04,35564.0,65.57,34451.5,49.51,19.5,73.74,6.76,Renewable Energy Substitution
food_processing,waste,2180192.3,419747.0,89615.1,0.1759,120346.8,664558.2,65.56,249937.9,78.95,38146.4,35.59,16.21,33.12,50.67,Waste-to-Value
chemical,waste,571164.5,396946.8,35385.3,0.0818,189180.9,236036.5,86.04,60155.5,93.81,66983.3,37.63,23.14,17.59,59.27,Material Reuse
chemical,waste,1430799.0,497920.0,113390.2,0.1855,411488.1,592900.2,67.41,163551.6,80.15,28317.5,42.11,27.47,33.44,39.09,Waste-to-Value
chemical,waste,914549.2,409399.2,29870.7,0.068,238484.5,294299.5,74.04,191633.6,87.24,28027.1,39.68,27.63,23.29,49.08,Waste-to-Value
textile,waste,992888.5,478052.7,44534.8,0.0852,364498.5,425668.0,83.96,109553.6,90.7,43221.5,46.59,28.07,32.41,39.52,Waste-to-Value
general,waste,330614.1,573059.2,50644.7,0.0812,268856.4,157119.4,69.72,71531.2,91.96,66635.3,43.6,22.26,24.81,52.93,Material Reuse
chemical,raw_materials,965372.7,802467.9,87789.7,0.0986,311971.3,396221.7,75.75,70651.8,50.54,29455.7,36.96,23.69,29.3,47.01,Recycling Loops
metal_engineering,raw_materials,944850.4,241864.3,85811.8,0.2619,113014.2,287929.3,72.28,65011.6,73.76,65214.2,41.03,21.62,24.81,53.57,Material Reuse
general,raw_materials,1534062.4,586140.1,137749.7,0.1903,198936.1,666399.9,84.67,33948.5,76.95,47006.9,41.98,15.18,20.14,64.68,Recycled Materials
metal_engineering,waste,1282778.7,611544.0,81893.2,0.1181,238662.2,529507.1,62.19,100136.3,71.35,16444.7,29.09,25.75,31.56,42.69,Recycling Loops
general,diesel,428579.7,438489.2,78194.0,0.1513,815494.5,164055.5,50.51,28117.5,59.32,130955.1,52.57,42.48,12.02,45.5,Transportation Optimization
general,electricity,650109.3,855672.0,75508.0,0.0811,258307.3,230706.2,70.02,32607.6,66.32,15451.2,44.6,11.77,54.6,33.63,Renewable Energy Substitution
general,electricity,392993.0,914542.9,162331.9,0.1507,942365.5,176648.8,72.9,35568.8,65.17,58041.3,40.68,44.32,38.09,17.59,Process Changes
metal_engineering,electricity,708856.4,1134088.1,361206.9,0.2416,971675.6,189313.0,69.24,37386.1,56.39,31022.3,28.28,23.48,44.77,31.75,Energy Optimization
textile,natural_gas,464815.6,1029174.5,350042.8,0.2538,380671.1,230271.0,79.25,25520.2,66.54,47678.0,40.7,24.63,41.68,33.69,Energy Optimization
food_processing,electricity,476231.5,2028306.4,180414.9,0.0817,201764.5,108293.4,82.38,26556.4,67.67,17500.8,49.63,31.86,46.5,21.64,Renewable Energy Substitution
textile,waste,1349031.7,262404.7,61458.5,0.1898,149542.1,555193.8,76.53,68354.6,94.24,22462.3,40.81,25.02,26.44,48.54,Waste-to-Value
general,electricity,1186737.8,1145960.3,124591.3,0.0981,1527570.9,452866.7,62.59,30401.8,56.83,26804.3,40.89,44.43,44.13,11.44,Process Changes
textile,waste,660179.7,590030.5,110241.9,0.1574,147660.9,325186.5,73.57,211812.0,75.83,44520.5,41.37,20.39,24.39,55.22,Waste-to-Value
metal_engineering,raw_materials,2934350.6,300489.5,33593.8,0.1006,272750.6,935828.2,85.44,57448.5,51.56,41651.9,53.6,23.06,25.71,51.23,Alternative Materials
chemical,natural_gas,559933.4,1127606.7,329784.9,0.2263,793394.3,198690.8,61.76,29377.4,58.64,31169.3,43.31,38.13,51.44,10.43,Energy Optimization
metal_engineering,raw_materials,797217.0,294226.4,94600.3,0.2433,307850.9,398424.8,76.09,74024.3,94.38,92946.2,29.31,27.17,18.94,53.89,Material Reuse
metal_engineering,natural_gas,848298.9,1032332.2,167440.6,0.1396,927203.6,388564.0,72.52,64172.5,69.93,56469.5,35.6,50.45,30.31,19.24,Process Changes
textile,electricity,1050030.8,415903.9,111183.1,0.2109,1552260.6,306510.7,70.5,63600.6,65.84,48766.9,42.38,52.77,37.55,9.68,Process Changes
food_processing,waste,974876.9,487963.3,115662.9,0.1916,186573.0,565823.0,70.99,116591.0,85.49,17136.2,49.97,18.65,30.88,50.47,Waste-to-Value
food_processing,waste,1695028.9,372047.3,94256.3,0.2021,246885.3,690688.6,68.74,235128.2,96.46,22255.6,49.96,21.5,33.76,44.74,Waste-to-Value
food_processing,waste,785908.0,267452.9,76455.9,0.2223,235745.8,250538.2,80.05,233864.6,92.4,39672.7,35.41,18.95,23.13,57.92,Waste-to-Value
general,natural_gas,781930.3,545726.6,183549.4,0.2517,429406.7,278662.9,61.67,43791.9,48.8,16334.6,40.23,25.61,49.29,25.1,Energy Optimization
metal_engineering,coal,845519.6,1956327.5,124623.5,0.0599,1953309.7,230627.9,67.92,37170.4,54.15,18064.7,46.51,58.25,25.02,16.73,Renewable Energy Substitution
chemical,natural_gas,428995.4,1155834.4,160399.1,0.1219,541196.8,166498.9,65.6,22973.4,65.13,37338.1,37.61,24.52,53.36,22.12,Energy Optimization
general,raw_materials,1064714.7,711575.3,125563.3,0.15,251697.5,538344.3,63.5,71344.7,53.63,27782.4,46.44,28.11,27.02,44.87,Recycling Loops
chemical,electricity,678038.1,2355809.5,120667.2,0.0487,123352.7,177932.9,64.55,27838.0,54.7,15354.9,53.14,26.94,68.13,4.93,Renewable Energy Substitution
chemical,raw_materials,803968.0,586697.3,48931.0,0.077,177738.1,344658.1,63.99,58466.5,67.6,19179.9,26.63,24.44,39.64,35.92,Recycling Loops
textile,waste,864268.7,322280.0,43520.2,0.119,144982.6,380878.4,81.14,71163.9,62.91,32732.9,38.9,20.36,33.66,45.98,Recycling Loops
metal_engineering,raw_materials,1117369.6,548350.9,74882.2,0.1202,299988.7,312440.4,76.01,118974.0,54.63,37775.4,47.85,16.59,28.5,54.91,Recycling Loops
food_processing,raw_materials,838086.4,417920.4,30051.5,0.0671,136918.4,233563.1,69.91,65835.8,87.6,48047.2,32.33,20.86,34.53,44.61,Material Reuse
